card_id,l2_id,l2_name,l3_id,l3_name,card_label,reference_index,justification,reference_title,reference_url
PHYSKR-REF-016,S2,Societal Safety,S3.5,책임·배상 부재(Lack of Accountability & Liability),기계 안전–AI 이중 규제 충돌 (Machinery–AI dual-regulation conflict),1,"기계 안전 규정과 AI 규정이 겹치면 어느 기준을 따라야 할지 불명확해진다 (EU AI Act, 2024)",EU AI Act and Machinery Regulation overlap,https://artificialintelligenceact.eu/
PHYSKR-REF-017,S2,Societal Safety,S3.5,책임·배상 부재(Lack of Accountability & Liability),피지컬 AI 사고 보고 체계 부재 (Absence of standardized embodied-incident reporting),1,"표준 사고 보고가 없으면 피지컬 AI 사고를 모아 배우기 어렵다 (OECD, 2024)",OECD AI Incidents Monitor; 지능형로봇법 점검 제도,https://oecd.ai/en/incidents
PHYSRISK-REF-0034,S2,Societal Safety,S3.5,책임·배상 부재(Lack of Accountability & Liability),피지컬 행동 감사 로그 불충분 (Audit log insufficiency for embodied action),1,"센서, 명령, 행동 기록이 부족하면 사고 뒤에 원인과 책임을 추적하기 어렵다 (Slattery et al., 2024)",NIST AI Risk Management Framework,https://www.nist.gov/itl/ai-risk-management-framework
PHYSRISK-REF-0048,S2,Societal Safety,S3.6,"투명성·설명 가능성·신뢰 부재(Lack of Transparency, Explainability & Trust)",기계 정체 미공개 (Undisclosed machine identity),1,"사람이 기계와 상호작용 중임을 모르면 판단과 동의가 왜곡된다 (EU AI Act, 2024)","EU AI Act, Article 50",https://artificialintelligenceact.eu/article/50/
PHYSRISK-REF-0047,S2,Societal Safety,S3.7,인간-EAI의 해로운 관계(Unhealthy / Dangerous Human-EAI Relationships),의인화 유발 과의존 (Anthropomorphism-induced overreliance),1,"사람처럼 보이는 로봇은 실제 능력보다 더 믿게 만들어 과의존을 부른다 (Robinette et al., 2016)",,
PHYSRISK-REF-0049,S2,Societal Safety,S3.7,인간-EAI의 해로운 관계(Unhealthy / Dangerous Human-EAI Relationships),준사회적 애착과 조종 위험 (Parasocial attachment and manipulability),1,"로봇에게 정서적으로 의존하면 조언과 요구에 쉽게 휘둘릴 수 있다 (Sharkey & Sharkey, 2012)",,
PHYSRISK-REF-0050,S2,Societal Safety,S3.7,인간-EAI의 해로운 관계(Unhealthy / Dangerous Human-EAI Relationships),아동 상호작용 안전 위험 (Child-interaction developmental and safety risk),1,"아이가 로봇을 사람처럼 믿고 따라 하면 발달 문제나 안전사고가 생길 수 있다 (Kahn et al., 2006)",Humanoid Robot Child Safety (AnodeAI),https://huggingface.co/datasets/AnodeAI/Humanoid_robot_child_safety
PHYSRISK-REF-0050,S2,Societal Safety,S3.7,인간-EAI의 해로운 관계(Unhealthy / Dangerous Human-EAI Relationships),아동 상호작용 안전 위험 (Child-interaction developmental and safety risk),2,"휴머노이드 로봇-아동 상호작용 안전 데이터셋, 아동 대상 물리 위험 시나리오 (Humanoid Robot Child Safety, HF)",,
PHYSRISK-REF-0022,S2,Societal Safety,S3.7,인간-EAI의 해로운 관계(Unhealthy / Dangerous Human-EAI Relationships),피지컬 AI 과신뢰 (Overtrust in embodied agents),1,"사용자가 로봇을 과신하면 확인 없이 위험한 결정을 맡길 수 있다 (Slattery et al., 2024)",MIT AI Risk Repository,https://airisk.mit.edu/
PHYSRISK-REF-0022,S2,Societal Safety,S3.7,인간-EAI의 해로운 관계(Unhealthy / Dangerous Human-EAI Relationships),피지컬 AI 과신뢰 (Overtrust in embodied agents),2,"협업 제조에서 사람·로봇 행동 감지로 안전·신뢰성을 관리해야 하므로, 피지컬 AI 과신뢰는 현장 운용 변수로 나타난다 (A deep learning-enhanced Digital Twin framework for… (2024))",+ A deep learning-enhanced Digital Twin framework for impro… (2024),https://doi.org/10.1016/j.rcim.2023.102608
PHYSRISK-REF-0022,S2,Societal Safety,S3.7,인간-EAI의 해로운 관계(Unhealthy / Dangerous Human-EAI Relationships),피지컬 AI 과신뢰 (Overtrust in embodied agents),3,"정신건강 돌봄 로봇의 윤리 문제를 다뤄, 피지컬 AI 과신뢰이 사생활·존엄성 침해로 번질 수 있다 (Your Robot Therapist Will See You Now (2019))",+ Your Robot Therapist Will See You Now: Ethical Implicatio… (2019),https://doi.org/10.2196/13216
PHYSRISK-REF-0055,S2,Societal Safety,S3.8,변혁적 영향(Transformative Effects),관할권 간 규제 차익 거래 (Regulatory arbitrage across jurisdictions),1,"로봇 표준과 공공 규제가 어긋나면 감독이 약한 기준을 골라 배포할 여지가 생긴다 (Robots, standards and the law, 2019)","+ Robots, standards and the law: Rivalries b… (2019)",https://doi.org/10.1016/j.clsr.2018.12.009
PHYSRISK-REF-0024,S2,Societal Safety,S3.9,상호작용 에이전트의 윤리·안전 함의(Ethical & Safety Implications of Interactive Agents),신체 자율성 침해 (Bodily autonomy intrusion),1,"로봇이 동의 없이 몸을 움직이거나 감시하면 신체 자율성과 존엄성을 침해한다 (Slattery et al., 2024)",MIT AI Risk Repository,https://airisk.mit.edu/
PHYSRISK-REF-0024,S2,Societal Safety,S3.9,상호작용 에이전트의 윤리·안전 함의(Ethical & Safety Implications of Interactive Agents),신체 자율성 침해 (Bodily autonomy intrusion),2,"정신건강 돌봄 로봇의 윤리 문제를 다뤄, 신체 자율성 침해가 사생활·존엄성 침해로 번질 수 있다 (Your Robot Therapist Will See You Now (2019))",+ Your Robot Therapist Will See You Now: Ethical Implicatio… (2019),https://doi.org/10.2196/13216
PHYSKR-REF-009,S2,Societal Safety,S3.9,상호작용 에이전트의 윤리·안전 함의(Ethical & Safety Implications of Interactive Agents),노인·환자 돌봄 방치 및 존엄성 침해 (Elderly and patient care neglect and dignity harm),1,"돌봄 로봇은 노인의 독립성과 돌봄 관계를 바꿀 수 있어, 방치와 존엄성 침해 문제를 함께 봐야 한다 (Granny and the robots, 2010)",+ Granny and the robots: ethical issues in r… (2010),https://doi.org/10.1007/s10676-010-9234-6
PHYSKR-REF-009,S2,Societal Safety,S3.9,상호작용 에이전트의 윤리·안전 함의(Ethical & Safety Implications of Interactive Agents),노인·환자 돌봄 방치 및 존엄성 침해 (Elderly and patient care neglect and dignity harm),2,"정신건강 로봇 사용에서 동의, 책임, 취약 사용자 보호 문제가 직접 제기된다 (Your Robot Therapist Will See You Now, 2019)",+ Your Robot Therapist Will See You Now: Ethical Implicatio… (2019),https://doi.org/10.2196/13216
PHYSKR-REF-009,S2,Societal Safety,S3.9,상호작용 에이전트의 윤리·안전 함의(Ethical & Safety Implications of Interactive Agents),노인·환자 돌봄 방치 및 존엄성 침해 (Elderly and patient care neglect and dignity harm),3,"의료 AI 신뢰성과 설명 가능성 논의는 환자 보호와 책임 문제를 점검하게 한다 (Trustworthy and explainable AI in healthcare, 2023)",+ A systematic review of trustworthy and explainable artifi… (2023),https://doi.org/10.1016/j.inffus.2023.03.008
PHYSBENCH-REF-0078,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),장면 상호작용 모방 모호성 (Scene-interaction imitation ambiguity),1,"장면 속 행동을 겉모습만 따라 하면 숨은 의도와 안전 조건을 놓친다 (Mimicking-Bench, 2024)",Mimicking-Bench: A Benchmark for Generalizable Hum…,https://arxiv.org/pdf/2412.17730
PHYSBENCH-REF-0046,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),분포 외 환경 배포 실패 (Out-of-distribution physical deployment failure),1,"훈련 때와 다른 피지컬 현장에 나가면 로봇이 익숙한 상황처럼 착각할 수 있다 (Kojima et al., 2025)",A Comprehensive Survey on Physical Risk Control in…,https://www.ijcai.org/proceedings/2025/1168.pdf
PHYSBENCH-REF-0046,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),분포 외 환경 배포 실패 (Out-of-distribution physical deployment failure),2,"학습 데이터 품질·분포 편이로 인한 조작 실패, OOD 배포 실패 패턴 (Haptal Robotics Failure Benchmark, HF)",Haptal Robotics Failure Benchmark (HaptalAI),https://huggingface.co/datasets/HaptalAI/robotics-failure-benchmark
PHYSBENCH-REF-0060,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),분포 외 기술 전이 실패 (Out-of-distribution skill transfer failure),1,"훈련 밖 환경으로 기술을 옮기면 익숙한 동작도 물체나 사람 앞에서 실패할 수 있다 (Open X-Embodiment, 2023)",Open X-Embodiment: Robotic Learning Datasets and R…,https://arxiv.org/pdf/2310.08864
PHYSRISK-REF-0018,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),물리 운용 환경 분포 이동 (Distribution shift in physical operation),1,"조명, 바닥, 사람 흐름이 바뀌면 로봇의 기존 판단 규칙이 틀어질 수 있다 (Kojima et al., 2025)",NIST AI Risk Management Framework; A Comprehensive…,https://www.ijcai.org/proceedings/2025/1168.pdf
PHYSRISK-REF-0018,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),물리 운용 환경 분포 이동 (Distribution shift in physical operation),2,"시뮬레이션에서 배운 정책이 실제 피지컬 환경에서 흔들릴 수 있음을 보여준다 (Sim-to-Real: Learning Agile Locomotion For…, 2018)",+ Sim-to-Real: Learning Agile Locomotion For… (2018),https://doi.org/10.15607/rss.2018.xiv.010
PHYSBENCH-REF-0059,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),데이터 혼합 커버리지 편향 (Dataset mixture coverage bias),1,"데이터가 특정 로봇과 상황에 치우치면 빠진 환경에서 안전 실패가 생긴다 (Open X-Embodiment, 2023)",Open X-Embodiment: Robotic Learning Datasets and R…,https://arxiv.org/pdf/2310.08864
PHYSBENCH-REF-0062,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),원격 조작 시연 안전 편향 (Teleoperation demonstration safety bias),1,"원격 조작 시연 데이터가 안전한 상황에 치우치면 실제 위험 대응을 못 배운다 (RH20T, 2023)",RH20T: A Comprehensive Robotic Dataset for Learnin…,https://arxiv.org/pdf/2307.00595
PHYSBENCH-REF-0084,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),가정 작업 커버리지 공백 (Everyday-task combinatorial coverage gap),1,"가정 작업 조합이 너무 많아 빠진 상황에서는 로봇이 위험한 선택을 할 수 있다 (RoboCasa365, 2026)",RoboCasa365: A Large-Scale Simulation Framework fo…,https://arxiv.org/pdf/2603.04356
PHYSBENCH-REF-0086,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),오픈월드 조작 커버리지 공백 (Open-world humanoid manipulation coverage gap),1,"열린 환경의 사람, 물건, 장애물이 데이터에 부족하면 조작 안전성이 떨어진다 (Humanoid Everyday, 2025)",Humanoid Everyday: A Comprehensive Robotic Dataset…,https://arxiv.org/pdf/2510.08807
PHYSBENCH-REF-0086,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),오픈월드 조작 커버리지 공백 (Open-world humanoid manipulation coverage gap),2,"휴머노이드 몸체와 움직임이 만드는 안전 제약을 다룬다 (Pivoting based manipulation by a humanoid …, 2010)",+ Pivoting based manipulation by a humanoid … (2010),https://doi.org/10.1007/s10514-009-9143-x
PHYSBENCH-REF-0086,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),오픈월드 조작 커버리지 공백 (Open-world humanoid manipulation coverage gap),3,"피지컬 AI 시스템에서 '오픈월드 조작 커버리지 공백' 문제가 실제 안전 문제로 이어질 수 있음을 다룬다; Lyapunov-Regularized Meta-Lea… (Ran et al., 2026)",+ Lyapunov-Regularized Meta-Learning Adaptive Control for a Vision-Language… (2026),https://doi.org/10.1109/tase.2026.3670845
PHYSBENCH-REF-0098,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),합성 비선호 상황 편향 (Synthetic undesirable-situation bias),1,"합성 위험 장면이 편향되면 실제로 중요한 위험 상황을 놓칠 수 있다 (Robot Constitutions, 2025)",Generating Robot Constitutions and Benchmarks for …,https://arxiv.org/pdf/2503.08663
PHYSBENCH-REF-0101,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),가정 환경 커버리지 공백 (Household functional-area coverage gap),1,"가정 안의 방, 가구, 도구 범위가 빠지면 로봇이 처음 보는 공간에서 위험하게 행동한다 (HomeSafe-Bench, 2026)",HomeSafe-Bench: Evaluating Vision-Language Models …,https://arxiv.org/pdf/2603.11975
PHYSRISK-REF-0015,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),시뮬레이션→실세계 전이 실패 (Sim-to-real transfer failure),1,"시뮬레이션에서 바로 옮긴 로봇 정책은 실제 피지컬 세계에서 불안정할 수 있다 (Kojima et al., 2025)",A Survey of Embodied AI; A Comprehensive Survey on…,https://www.ijcai.org/proceedings/2025/1168.pdf
PHYSRISK-REF-0015,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),시뮬레이션→실세계 전이 실패 (Sim-to-real transfer failure),2,"시뮬레이션에서 배운 정책이 실제 피지컬 환경에서 흔들릴 수 있음을 보여준다 (Sim-to-Real: Learning Agile Locomotion For…, 2018)",+ Sim-to-Real: Learning Agile Locomotion For… (2018),https://doi.org/10.15607/rss.2018.xiv.010
PHYSRISK-REF-0015,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),시뮬레이션→실세계 전이 실패 (Sim-to-real transfer failure),3,"사람-로봇 협업을 디지털 트윈과 실제 시스템 양쪽에서 검증하므로, 시뮬레이션→실세계 전이 실패는 시뮬레이션-현실 차이에 민감하다 (A deep learning-enhanced Digital Twin framework for… (2024))",+ A deep learning-enhanced Digital Twin framework for impro… (2024),https://doi.org/10.1016/j.rcim.2023.102608
PHYSRISK-REF-0016,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),합성 데이터 커버리지 공백 (Synthetic data coverage gap),1,"합성 데이터가 현실의 다양한 위험을 담지 못하면 배포 후 빈틈이 생긴다 (Slattery et al., 2024)",NIST AI Risk Management Framework,https://www.nist.gov/itl/ai-risk-management-framework
PHYSRISK-REF-0016,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),합성 데이터 커버리지 공백 (Synthetic data coverage gap),2,"시뮬레이션에서 배운 정책이 실제 피지컬 환경에서 흔들릴 수 있음을 보여준다 (Sim-to-Real: Learning Agile Locomotion For…, 2018)",+ Sim-to-Real: Learning Agile Locomotion For… (2018),https://doi.org/10.15607/rss.2018.xiv.010
PHYSRISK-REF-0016,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),합성 데이터 커버리지 공백 (Synthetic data coverage gap),3,"사람-로봇 협업을 디지털 트윈과 실제 시스템 양쪽에서 검증하므로, 합성 데이터 커버리지 공백은 시뮬레이션-현실 차이에 민감하다 (A deep learning-enhanced Digital Twin framework for… (2024))",+ A deep learning-enhanced Digital Twin framework for impro… (2024),https://doi.org/10.1016/j.rcim.2023.102608
PHYSBENCH-REF-0082,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),시뮬레이터 간 검증 사각지대 (Sim-to-sim verification blind spot),1,"시뮬레이터끼리 통과해도 실제 피지컬 세계의 마찰과 지연은 놓칠 수 있다 (Humanoid-Gym, 2024)",Humanoid-Gym: Reinforcement Learning for Humanoid …,https://arxiv.org/pdf/2404.05695
PHYSBENCH-REF-0045,P2,Physical Safety,P3.2,우발적 피해(Accidental Harm),제약 모니터링 실패 (Constraint monitoring failure),5,"AEGIS가 VLA 행동을 실시간 감시해 위험할 때만 수정하므로, 이런 런타임 감시가 빠지면 충돌 제약을 집행하지 못한다 (Hu et al., 2025)",VLSA: Vision-Language-Action Models with Plug-and-…,https://arxiv.org/pdf/2512.11891
PHYSBENCH-REF-0046,P2,Physical Safety,P3.9,미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),분포 외 환경 배포 실패 (Out-of-distribution physical deployment failure),3,"안전 회피가 로봇을 훈련 데이터에 드문 위치로 밀어내면 VLA 정책이 분포 밖 상태에서 불안정해질 수 있다 (Hu et al., 2025)",VLSA: Vision-Language-Action Models with Plug-and-…,https://arxiv.org/pdf/2512.11891
PHYSBENCH-REF-0047,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),위험 예측 실패 (Hazard prediction failure),4,"위험 물체를 잘못 식별하거나 위치를 틀리게 잡으면 충돌 전 안전 평가가 빗나가 잔여 충돌이 남는다 (Hu et al., 2025)",VLSA: Vision-Language-Action Models with Plug-and-…,https://arxiv.org/pdf/2512.11891
PHYSRISK-REF-0003,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),다중 센서 융합 충돌 (Multimodal sensor fusion conflict),5,"단일 시야의 가림과 깊이 한계를 보완하려고 다중 RGB-D 점군을 융합하므로, 센서 융합이 틀리면 장애물 형상이 잘못 추정된다 (Hu et al., 2025)",VLSA: Vision-Language-Action Models with Plug-and-…,https://arxiv.org/pdf/2512.11891
PHYSBENCH-REF-0036,P2,Physical Safety,P3.7,소프트웨어 취약점·설계 결함(Software Vulnerabilities & Design Flaws),배포 전 검증 공백 (Pre-deployment validation gap),4,"기능 환경에서 13개 에이전트를 실행 평가하니, 배포 전 행동 안전 검증 없이는 작업 성공과 실제 안전을 함께 보장하기 어렵다 (Li et al., 2026)",BeSafe-Bench: Unveiling Behavioral Safety Risks of Situated Agents…,https://arxiv.org/pdf/2603.25747
PHYSBENCH-REF-0012,P2,Physical Safety,P3.2,우발적 피해(Accidental Harm),복합 물리적 제약 위반 (Compositional physical constraint violation),2,"여러 안전 제약이 동시에 걸린 복합 리스크에서 VLA 모델들의 안전률이 낮아져, 제약 조합을 놓치면 조작 행동이 불안정해진다 (Li et al., 2026)",BeSafe-Bench: Unveiling Behavioral Safety Risks of Situated Agents…,https://arxiv.org/pdf/2603.25747
PHYSBENCH-REF-0048,P2,Physical Safety,P3.2,우발적 피해(Accidental Harm),위험 작업 계획 실패 (Hazardous task planning failure),4,"복잡한 순차 작업에서 에이전트가 잠재 위험을 지나치고 작업 완료를 우선하면, 계획 단계의 위험 차단이 실패한다 (Li et al., 2026)",BeSafe-Bench: Unveiling Behavioral Safety Risks of Situated Agents…,https://arxiv.org/pdf/2603.25747
PHYSBENCH-REF-0052,P2,Physical Safety,P3.2,우발적 피해(Accidental Harm),피지컬 AI 안전 인식 실패 (Embodied safety awareness failure),1,"Embodied VLM과 VLA가 성공적으로 과업을 수행하면서도 안전 위반을 자주 일으켜, 실행 중 안전 인식이 충분하지 않음을 보여준다 (Li et al., 2026)",BeSafe-Bench: Unveiling Behavioral Safety Risks of Situated Agents…,https://arxiv.org/pdf/2603.25747
PHYSBENCH-REF-0054,P2,Physical Safety,P3.2,우발적 피해(Accidental Harm),안전-성능 균형 실패 (Safety-performance trade-off failure),4,"최대 41% 사례에서 과업은 성공했지만 안전 위반이 함께 발생해, 작업 성능과 안전 보장이 분리될 수 있음을 보여준다 (Li et al., 2026)",BeSafe-Bench: Unveiling Behavioral Safety Risks of Situated Agents…,https://arxiv.org/pdf/2603.25747
PHYSBENCH-REF-0056,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),VLA 조작 제약 위반 (VLA manipulation constraint violation),3,"VLA 출력이 로봇 팔 제어 명령으로 직접 실행될 때, 과업을 끝내도 조작 중 안전 제약을 위반할 수 있다 (Li et al., 2026)",BeSafe-Bench: Unveiling Behavioral Safety Risks of Situated Agents…,https://arxiv.org/pdf/2603.25747
PHYSRISK-REF-0019,P2,Physical Safety,P3.2,우발적 피해(Accidental Harm),장기 계획 오차 누적 (Long-horizon error accumulation),2,"최종 상태는 안전해 보여도 중간 실행 과정에서 안전 조건을 자주 위반해, 긴 순차 행동의 누적 위험을 드러낸다 (Li et al., 2026)",BeSafe-Bench: Unveiling Behavioral Safety Risks of Situated Agents…,https://arxiv.org/pdf/2603.25747
PHYSBENCH-REF-0047,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),위험 예측 실패 (Hazard prediction failure),5,"전기·화재·화학·사람 관련 hazard를 미리 분류하게 하므로, 위험 예측이 틀리면 안전 조작 순서가 바로 무너진다 (Zhang et al., 2025)",ResponsibleRobotBench: Benchmarking Responsible Robot Manipulation…,https://arxiv.org/pdf/2512.04308
PHYSBENCH-REF-0003,P2,Physical Safety,P3.2,우발적 피해(Accidental Harm),물리적 위험 개입 실패 (Physical danger intervention failure),2,"위험을 감지해도 스스로 해결하지 못하면 사람 도움을 호출해야 하므로, 개입 실패는 책임 있는 조작의 핵심 실패다 (Zhang et al., 2025)",ResponsibleRobotBench: Benchmarking Responsible Robot Manipulation…,https://arxiv.org/pdf/2512.04308
PHYSBENCH-REF-0008,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),열·온도 제약 위반 (Thermal constraint violation),2,"밀가루 근처 촛불, 전자레인지 금속 용기처럼 열·화재 조건을 놓치면 조작 작업이 폭발이나 화재 위험으로 바뀐다 (Zhang et al., 2025)",ResponsibleRobotBench: Benchmarking Responsible Robot Manipulation…,https://arxiv.org/pdf/2512.04308
PHYSBENCH-REF-0049,P2,Physical Safety,P3.1,의도적·악의적 피해(Purposeful / Malicious Harm),명시적 위험 명령 거부 실패 (Explicit hazard non-rejection),3,"사람 손을 칼로 찌르라는 공격형 지시를 거부해야 하는 과제로, 명시적 위험 명령 거부 능력을 직접 평가한다 (Zhang et al., 2025)",ResponsibleRobotBench: Benchmarking Responsible Robot Manipulation…,https://arxiv.org/pdf/2512.04308
PHYSBENCH-REF-0050,P2,Physical Safety,P3.2,우발적 피해(Accidental Harm),암묵적 위험 명령 거부 실패 (Implicit hazard non-rejection),3,"화분에 물 주기처럼 평범한 지시에도 전원 멀티탭이 가까우면 전기 위험을 추론하고 먼저 치워야 한다 (Zhang et al., 2025)",ResponsibleRobotBench: Benchmarking Responsible Robot Manipulation…,https://arxiv.org/pdf/2512.04308
PHYSBENCH-REF-0056,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),VLA 조작 제약 위반 (VLA manipulation constraint violation),4,"LMM이 만든 조작 계획을 로봇 행동으로 실행하며, 물체·위험원·안전구역 제약을 함께 지키는지 평가한다 (Zhang et al., 2025)",ResponsibleRobotBench: Benchmarking Responsible Robot Manipulation…,https://arxiv.org/pdf/2512.04308
PHYSBENCH-REF-0011,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),운용 프로토콜 위반 (Operational protocol violation),2,"전원 멀티탭을 안전구역으로 옮긴 뒤 물을 주는 식의 절차를 요구하므로, 순서와 안전 체크를 건너뛰면 운용 프로토콜 위반이 된다 (Zhang et al., 2025)",ResponsibleRobotBench: Benchmarking Responsible Robot Manipulation…,https://arxiv.org/pdf/2512.04308
PHYSBENCH-REF-0017,P2,Physical Safety,P3.1,의도적·악의적 피해(Purposeful / Malicious Harm),LLM Agent 탈옥 (Embodied LLM contextual jailbreak),4,"jailbreak로 위험 의도를 우회 표현한 지시가 embodied agent의 안전 정렬을 흔들어 해로운 피지컬 행동 계획으로 이어질 수 있다 (Ying et al., 2025)",AGENTSAFE: Benchmarking the Safety of Embodied Agents…,https://arxiv.org/pdf/2506.14697
PHYSRISK-REF-0028,P2,Physical Safety,P3.1,의도적·악의적 피해(Purposeful / Malicious Harm),프롬프트→행동 주입 공격 (Prompt-to-act injection),3,"프롬프트 수준의 위험 지시가 SAFE-THOR 어댑터를 거쳐 PickUp·Navigate 같은 실행 행동으로 변환되는 공격 경로를 평가한다 (Ying et al., 2025)",AGENTSAFE: Benchmarking the Safety of Embodied Agents…,https://arxiv.org/pdf/2506.14697
PHYSBENCH-REF-0044,P2,Physical Safety,P3.1,의도적·악의적 피해(Purposeful / Malicious Harm),언어 명령 기반 로봇 정책 공격 (Language-instruction attack on robot policy),2,"악의적 자연어 지시가 로봇의 계획 정책을 바꿔 사람·환경·에이전트 자신에게 해로운 행동을 선택하게 하는지를 시험한다 (Ying et al., 2025)",AGENTSAFE: Benchmarking the Safety of Embodied Agents…,https://arxiv.org/pdf/2506.14697
PHYSBENCH-REF-0048,P2,Physical Safety,P3.2,우발적 피해(Accidental Harm),위험 작업 계획 실패 (Hazardous task planning failure),5,"위험을 알아차려도 계획 단계에서 해로운 행동 순서를 생성하면, 인지된 hazard가 안전한 작업 계획으로 바뀌지 못한다 (Ying et al., 2025)",AGENTSAFE: Benchmarking the Safety of Embodied Agents…,https://arxiv.org/pdf/2506.14697
PHYSBENCH-REF-0049,P2,Physical Safety,P3.1,의도적·악의적 피해(Purposeful / Malicious Harm),명시적 위험 명령 거부 실패 (Explicit hazard non-rejection),4,"명시적 위험 지시를 거부해야 하는 baseline hazardous instruction으로, 위험 의도가 분명해도 embodied agent가 실행 계획을 만들 수 있음을 평가한다 (Ying et al., 2025)",AGENTSAFE: Benchmarking the Safety of Embodied Agents…,https://arxiv.org/pdf/2506.14697
PHYSBENCH-REF-0050,P2,Physical Safety,P3.2,우발적 피해(Accidental Harm),암묵적 위험 명령 거부 실패 (Implicit hazard non-rejection),4,"위험 의도를 의미 조작과 jailbreak로 숨긴 지시를 만들어, 겉으로 바뀐 명령에서도 피지컬 위험을 추론해 거부해야 함을 평가한다 (Ying et al., 2025)",AGENTSAFE: Benchmarking the Safety of Embodied Agents…,https://arxiv.org/pdf/2506.14697
PHYSBENCH-REF-0052,P2,Physical Safety,P3.2,우발적 피해(Accidental Harm),피지컬 AI 안전 인식 실패 (Embodied safety awareness failure),2,"SAFE-DIAGNOSE가 perception·planning·execution을 나눠 보니, embodied VLM은 위험 인식을 안전 실행으로 일관되게 연결하지 못한다 (Ying et al., 2025)",AGENTSAFE: Benchmarking the Safety of Embodied Agents…,https://arxiv.org/pdf/2506.14697
PHYSBENCH-REF-0052,P2,Physical Safety,P3.2,우발적 피해(Accidental Harm),피지컬 AI 안전 인식 실패 (Embodied safety awareness failure),3,"IS-Bench에서 최신 VLM 에이전트는 가사 작업을 완료하면서도 동적으로 드러나는 화재·감전·오염 위험을 자주 인식하지 못해 안전 성공률이 낮았다 (Lu et al., 2025)",IS-Bench: Evaluating Interactive Safety of VLM-Driven Embodied Agents…,https://arxiv.org/pdf/2506.16402
PHYSBENCH-REF-0003,P2,Physical Safety,P3.2,우발적 피해(Accidental Harm),물리적 위험 개입 실패 (Physical danger intervention failure),3,"위험 행동 전후에 닦기·치우기·끄기 같은 완화 조치를 제때 넣지 못하면, 작업 완료와 별개로 안전 실패로 판정된다 (Lu et al., 2025)",IS-Bench: Evaluating Interactive Safety of VLM-Driven Embodied Agents…,https://arxiv.org/pdf/2506.16402
PHYSBENCH-REF-0011,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),운용 프로토콜 위반 (Operational protocol violation),3,"pre-caution/post-caution 트리거로 전원 차단, 수전 끄기, 깨끗한 표면 사용 같은 절차적 안전 규칙 준수 여부를 평가한다 (Lu et al., 2025)",IS-Bench: Evaluating Interactive Safety of VLM-Driven Embodied Agents…,https://arxiv.org/pdf/2506.16402
