card_badge,card_label,card_definition,reference_index,reference_title_html,reference_title_full,reference_url,reference_year,reference_venue,justification,card_direct_terms,direct_term_hits,direct_terms_hit,card_tags,reference_tags,tag_overlap_count,tag_overlap,ref_title_word_overlap,title_words_hit,suspicious_domain_hit,metadata_source,severity
PHYSBENCH-REF-0066,전신 이동 충돌 위험 (Whole-body locomotion collision risk),"휴머노이드 이동 정책이 전신 동작 및 환경 접촉이 충분히 고려되지 않아 물체·벽·인간과 충돌하는 위험. (A humanoid locomotion policy collides with objects, walls, or humans because whole-body motion and environmental contact constraints are not jointly satisfied.)",4,Multi-contact planning and control for humanoid robots: D… (2023),Multi-contact planning and control for humanoid robots: Design and validation of a complete framework,https://doi.org/10.1016/j.robot.2023.104448,2023,ROBOTICS AND AUTONOMOUS SYSTEMS,"휴머노이드 다중 접촉 계획·제어를 별도 검증 대상으로 다뤄, 전신 이동 충돌 위험의 자세·접촉 한계 문제가 직접 드러난다 (Multi-contact planning and control for humanoid robots (2023))",body;collision;locomotion;whole,3,body;collision;whole,collision;humanoid,collision;humanoid;uncertainty,2,collision;humanoid,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,ok
PHYSBENCH-REF-0066,전신 이동 충돌 위험 (Whole-body locomotion collision risk),"휴머노이드 이동 정책이 전신 동작 및 환경 접촉이 충분히 고려되지 않아 물체·벽·인간과 충돌하는 위험. (A humanoid locomotion policy collides with objects, walls, or humans because whole-body motion and environmental contact constraints are not jointly satisfied.)",5,Socially Acceptable Bipedal Robot Navigation via Social Zonotope Network… (2025),Socially Acceptable Bipedal Robot Navigation via Social Zonotope Network Model Predictive Control,https://doi.org/10.1109/tase.2024.3519012,2025,IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,"불확실한 환경의 경로 계획에서 '전신 이동 충돌 위험' 문제가 실제 안전 문제로 이어질 수 있음을 다룬다; Socially Acceptable Bipedal R… (Shamsah et al., 2025)",body;collision;locomotion;whole,2,collision;locomotion,collision;humanoid,collision;humanoid;labor;navigation;uncertainty;vehicle,2,collision;humanoid,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,ok
PHYSBENCH-REF-0068,정밀 휴머노이드 접촉력 위험 (Dexterous humanoid contact-force risk),"정밀 휴머노이드 손 또는 전신 조작기가 파지·균형·물체 동역학 간 상호작용으로 비안전한 접촉력을 가하는 위험. (A dexterous humanoid hand or whole-body manipulator applies unsafe contact forces because grasp, balance, and object dynamics are not jointly controlled.)",1,HumanoidBench: Simulated Humanoid Benchmark for Wh…,HumanoidBench: Simulated Humanoid Benchmark for Wh…,https://arxiv.org/pdf/2403.10506,,,"정밀한 휴머노이드 손이 힘을 과하게 주면 사람 피부나 약한 물체를 다칠 수 있다 (HumanoidBench, 2024)",contact;dexterous;force,0,,collision;force;humanoid,humanoid,1,humanoid,0,,,,medium
PHYSBENCH-REF-0068,정밀 휴머노이드 접촉력 위험 (Dexterous humanoid contact-force risk),"정밀 휴머노이드 손 또는 전신 조작기가 파지·균형·물체 동역학 간 상호작용으로 비안전한 접촉력을 가하는 위험. (A dexterous humanoid hand or whole-body manipulator applies unsafe contact forces because grasp, balance, and object dynamics are not jointly controlled.)",2,Toward humanoid manipulation in human-cent… (2008),Toward humanoid manipulation in human-centred environments,https://doi.org/10.1016/j.robot.2007.09.013,2008,ROBOTICS AND AUTONOMOUS SYSTEMS,"휴머노이드 몸체와 움직임이 만드는 안전 제약을 다룬다 (Toward humanoid manipulation in human-cent…, 2008)",contact;dexterous;force,0,,collision;force;humanoid,collision;humanoid;navigation,2,collision;humanoid,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,ok
PHYSBENCH-REF-0068,정밀 휴머노이드 접촉력 위험 (Dexterous humanoid contact-force risk),"정밀 휴머노이드 손 또는 전신 조작기가 파지·균형·물체 동역학 간 상호작용으로 비안전한 접촉력을 가하는 위험. (A dexterous humanoid hand or whole-body manipulator applies unsafe contact forces because grasp, balance, and object dynamics are not jointly controlled.)",3,Reactive motion planning framework based on control barrier function and… (2025),Reactive motion planning framework based on control barrier function and sampling-based MPC for humanoid upper-body robots,https://doi.org/10.1007/s11431-025-3053-1,2025,SCIENCE CHINA-TECHNOLOGICAL SCIENCES,"제어 장벽 함수 기반 모션 계획에서 '정밀 휴머노이드 접촉력 위험' 문제가 실제 안전 문제로 이어질 수 있음을 다룬다; Reactive motion planning fram… (Chen et al., 2025)",contact;dexterous;force,2,dexterous;force,collision;force;humanoid,collision;force;humanoid;navigation,3,collision;force;humanoid,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,ok
PHYSBENCH-REF-0068,정밀 휴머노이드 접촉력 위험 (Dexterous humanoid contact-force risk),"정밀 휴머노이드 손 또는 전신 조작기가 파지·균형·물체 동역학 간 상호작용으로 비안전한 접촉력을 가하는 위험. (A dexterous humanoid hand or whole-body manipulator applies unsafe contact forces because grasp, balance, and object dynamics are not jointly controlled.)",4,A biomimetic elastomeric robot skin using electrical impedance and acoust… (2022),A biomimetic elastomeric robot skin using electrical impedance and acoustic tomography for tactile sensing,https://doi.org/10.1126/scirobotics.abm7187,2022,Science Robotics,"로봇 피부가 접촉 위치와 힘을 감지하는 방식을 다뤄, 정밀 휴머노이드 접촉력 위험을 줄이려면 촉각 센싱이 핵심임을 보여준다 (Park et al., 2022)",contact;dexterous;force,0,,collision;force;humanoid,force;privacy,1,force,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/curated_top200_access_checked_20260627/physical_ai_safety_risk_ethics_security_top200_access_checked_compact.csv,medium
PHYSBENCH-REF-0069,전신 도달 한계 위반 (Whole-body reach-limit violation),"휴머노이드가 실행 가능한 도달·관절·자세 한계 밖의 조작을 시도하여 불안정성·충돌·물체 손상을 증가시키는 실패. (A humanoid attempts manipulation outside feasible reach, joint, or postural limits, increasing instability, collision, or task-failure risk.)",1,HumanoidBench: Simulated Humanoid Benchmark for Wh…,HumanoidBench: Simulated Humanoid Benchmark for Wh…,https://arxiv.org/pdf/2403.10506,,,"휴머노이드가 몸 전체로 무리하게 뻗으면 균형을 잃거나 관절 한계를 넘을 수 있다 (HumanoidBench, 2024)",body;limit;reach;whole,0,,collision;humanoid,humanoid,1,humanoid,0,,,,medium
PHYSBENCH-REF-0069,전신 도달 한계 위반 (Whole-body reach-limit violation),"휴머노이드가 실행 가능한 도달·관절·자세 한계 밖의 조작을 시도하여 불안정성·충돌·물체 손상을 증가시키는 실패. (A humanoid attempts manipulation outside feasible reach, joint, or postural limits, increasing instability, collision, or task-failure risk.)",2,"Planning Whole-body Humanoid Locomotion, R… (2010)","Planning Whole-body Humanoid Locomotion, Reaching, and Manipulation",https://doi.org/10.1007/978-1-84996-220-9\_4,2010,,"휴머노이드 몸체와 움직임이 만드는 안전 제약을 다룬다 (Planning Whole-body Humanoid Locomotion, R…, 2010)",body;limit;reach;whole,3,body;reach;whole,collision;humanoid,collision;humanoid,2,collision;humanoid,2,body;whole,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,ok
PHYSBENCH-REF-0069,전신 도달 한계 위반 (Whole-body reach-limit violation),"휴머노이드가 실행 가능한 도달·관절·자세 한계 밖의 조작을 시도하여 불안정성·충돌·물체 손상을 증가시키는 실패. (A humanoid attempts manipulation outside feasible reach, joint, or postural limits, increasing instability, collision, or task-failure risk.)",3,Reactive motion planning framework based on control barrier function and… (2025),Reactive motion planning framework based on control barrier function and sampling-based MPC for humanoid upper-body robots,https://doi.org/10.1007/s11431-025-3053-1,2025,SCIENCE CHINA-TECHNOLOGICAL SCIENCES,"제어 장벽 함수 기반 모션 계획에서 '전신 도달 한계 위반' 문제가 실제 안전 문제로 이어질 수 있음을 다룬다; Reactive motion planning fram… (Chen et al., 2025)",body;limit;reach;whole,2,body;reach,collision;humanoid,collision;force;humanoid;navigation,2,collision;humanoid,1,body,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,ok
PHYSBENCH-REF-0069,전신 도달 한계 위반 (Whole-body reach-limit violation),"휴머노이드가 실행 가능한 도달·관절·자세 한계 밖의 조작을 시도하여 불안정성·충돌·물체 손상을 증가시키는 실패. (A humanoid attempts manipulation outside feasible reach, joint, or postural limits, increasing instability, collision, or task-failure risk.)",4,Integrated Task Sensing and Whole Body Control for Mobile Manipulation Wi… (2023),Integrated Task Sensing and Whole Body Control for Mobile Manipulation With Series Elastic Actuators,https://doi.org/10.1109/tase.2022.3156127,2023,IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,"이동 조작 로봇의 전신 제어를 다뤄, 도달 한계 위반이 접촉·충돌 위험으로 이어질 수 있다 (Ren et al., 2023)",body;limit;reach;whole,3,body;limit;whole,collision;humanoid,collision;labor;navigation;privacy,1,collision,2,body;whole,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,ok
PHYSBENCH-REF-0072,휴머노이드 안전 모니터 실패 (Humanoid safety monitor failure),"런타임 안전 모니터가 배포된 휴머노이드의 비안전 동작·힘·이격·작업 공간 위반을 감지하거나 예방하지 못하는 실패. (A runtime safety monitor fails to detect or prevent unsafe humanoid motion, force, separation, or workspace violations before harm can occur.)",1,SPARK: A Modular Benchmark for Humanoid Robot Safe…,SPARK: A Modular Benchmark for Humanoid Robot Safe…,https://arxiv.org/pdf/2502.03132,,,"안전 모니터가 위험 자세와 접촉을 놓치면 휴머노이드가 그대로 실행한다 (SPARK, 2025)",monitor,0,,force;humanoid,humanoid,1,humanoid,0,,,,medium
PHYSBENCH-REF-0072,휴머노이드 안전 모니터 실패 (Humanoid safety monitor failure),"런타임 안전 모니터가 배포된 휴머노이드의 비안전 동작·힘·이격·작업 공간 위반을 감지하거나 예방하지 못하는 실패. (A runtime safety monitor fails to detect or prevent unsafe humanoid motion, force, separation, or workspace violations before harm can occur.)",2,A hybrid approach to practical self collis… (2006),A hybrid approach to practical self collision detection system of humanoid robot,https://doi.org/10.1109/IROS.2006.281830,2006,,"휴머노이드가 자기 몸과 부딪히는 상황을 감시·회피하는 실제 안전 문제를 다룬다 (A hybrid approach to practical self collis…, 2006)",monitor,0,,force;humanoid,collision;humanoid,1,humanoid,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,medium
PHYSBENCH-REF-0072,휴머노이드 안전 모니터 실패 (Humanoid safety monitor failure),"런타임 안전 모니터가 배포된 휴머노이드의 비안전 동작·힘·이격·작업 공간 위반을 감지하거나 예방하지 못하는 실패. (A runtime safety monitor fails to detect or prevent unsafe humanoid motion, force, separation, or workspace violations before harm can occur.)",3,Multi-contact planning and control for humanoid robots: D… (2023),Multi-contact planning and control for humanoid robots: Design and validation of a complete framework,https://doi.org/10.1016/j.robot.2023.104448,2023,ROBOTICS AND AUTONOMOUS SYSTEMS,"휴머노이드 다중 접촉 계획·제어를 별도 검증 대상으로 다뤄, 휴머노이드 안전 모니터 실패의 자세·접촉 한계 문제가 직접 드러난다 (Multi-contact planning and control for humanoid robots (2023))",monitor,0,,force;humanoid,collision;humanoid;uncertainty,1,humanoid,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,medium
PHYSBENCH-REF-0079,이동형 양팔 협조 실패 (Mobile bimanual coordination failure),"이동형 양팔 로봇이 베이스 이동과 양팔 조작을 동기화하지 못하여 충돌·물체 낙하·비안전 작업 실행을 유발하는 실패. (A mobile bi-manual robot fails to synchronize base motion and two-arm manipulation, causing collision, object drop, or unsafe force application.)",1,BiGym: A Demo-Driven Mobile Bi-Manual Manipulation…,BiGym: A Demo-Driven Mobile Bi-Manual Manipulation…,https://arxiv.org/pdf/2407.07788,,,"이동하면서 양팔을 쓰는 로봇은 몸 이동과 팔 동작이 어긋나면 주변과 부딪힌다 (BiGym, 2024)",bimanual;coordination;mobile,1,mobile,collision;force,,0,,1,mobile,,,ok
PHYSBENCH-REF-0080,가정 환경 양팔 조작 위험 (Home-environment bimanual manipulation hazard),"이동형 양팔 시스템이 취약 물체·인간 근접·가전제품 위험을 충분히 모델링하지 않고 복잡한 가정 환경에서 조작을 실행하는 위험. (A mobile bi-manual system executes manipulation in cluttered home environments without sufficiently modeling fragile objects, humans, pets, or narrow spaces.)",1,BiGym: A Demo-Driven Mobile Bi-Manual Manipulation…,BiGym: A Demo-Driven Mobile Bi-Manual Manipulation…,https://arxiv.org/pdf/2407.07788,,,"가정에서 양팔 조작을 잘못하면 문, 서랍, 식기 같은 생활 물체를 떨어뜨리거나 부딪힌다 (BiGym, 2024)",bimanual;environment;home;manipulation,1,manipulation,,,0,,1,manipulation,,,ok
